ogc_fid,zoning,acres,obb_length_ft,obb_width_ft,fill_ratio,network,streets_across,lots,irregular_lots,lot_width_ft,lot_depth_ft,buildable_depth_ft,streets,courts,pct_row,pct_alleys,pct_lots,pct_residual,pct_hazard,hazard_coverage,du_ac,access_mode,error,generator_version
640903,AR2A,48.65,1966,1264,0.853,grid,3,1,0,485,180,140,6,2,20.3,0,4.2,63.2,4.4,ingested,0.02,both,,subdivision_v1.1
640909,AR2A,35.67,2866,775,0.699,ladder,2,1,0,530,165,125,6,3,20.2,0,5.7,56.3,1.2,ingested,0.03,both,,subdivision_v1.1
640920,RS10,2.75,607,203,0.973,spine,1,6,0,145,70,30,1,2,27.4,0,52.8,2.2,0.0,ingested,2.18,start,,subdivision_v1.1
640921,AR2A,94.48,4161,1441,0.686,grid,3,1,0,415,210,170,10,18,20.2,0,2.1,36.9,4.9,ingested,0.01,side,,subdivision_v1.1
640922,AR2A,19.91,1159,1131,0.661,grid,3,0,0,545,160,120,4,1,19.8,0,0,71.1,0.0,ingested,0,both,,subdivision_v1.1
640962,AR2A,21.41,1853,830,0.606,ladder,2,0,0,485,180,140,5,0,19.2,0,0,65.7,18.9,ingested,0,end,,subdivision_v1.1
640973,RS15,6.34,767,443,0.812,spine,1,2,0,100,150,110,1,0,15.5,1.2,12.3,15.3,70.5,ingested,0.32,end,,subdivision_v1.1
640978,AR2A,60.12,2667,1502,0.654,grid,3,7,0,400,220,180,7,3,18.9,0,23.3,44.7,3.8,ingested,0.12,both,,subdivision_v1.1
641395,RS10,5.2,768,316,0.934,spine,1,11,0,95,110,70,1,2,19.2,7.9,50.7,13,0.0,ingested,2.12,start,,subdivision_v1.1
641540,RS40,27.83,2073,1010,0.579,ladder,2,14,0,185,220,180,5,4,15.9,0,47.6,22.8,0.0,ingested,0.5,both,,subdivision_v1.1
641553,AR2A,29.59,2259,1418,0.402,grid,3,0,0,425,205,165,6,4,21.5,0,0,47.6,4.3,ingested,0,both,,subdivision_v1.1
641573,AR2A,75.64,3341,1634,0.604,grid,3,6,3,400,220,180,8,9,17.6,0,16.2,35.4,7.0,ingested,0.08,both,,subdivision_v1.1
641578,AR2A,24.06,2252,818,0.569,ladder,2,2,0,500,175,135,5,4,18.9,0,16.9,25.8,7.2,ingested,0.08,start,,subdivision_v1.1
641609,R10,2.38,684,155,0.979,single_loaded,1,3,0,110,95,55,1,1,35.1,0,31.6,7.8,18.4,ingested,1.26,start,,subdivision_v1.1
641699,RS15,6.83,896,583,0.569,ladder,2,1,0,150,100,60,3,0,22.2,0.8,4.9,18.1,68.7,ingested,0.15,end,,subdivision_v1.1
641731,RS15,3.6,605,340,0.763,spine,1,4,0,125,120,80,1,2,20.1,8.7,38.9,12.9,0.0,ingested,1.11,start,,subdivision_v1.1
641846,AR2A,27.99,1463,1168,0.713,ladder,2,4,1,400,220,180,4,2,15.2,0,30.2,37,2.3,ingested,0.14,both,,subdivision_v1.1
641960,RS10,6.41,1438,201,0.965,spine,1,14,0,145,70,30,1,4,28.3,0,52.5,4.2,0.0,ingested,2.18,start,,subdivision_v1.1
643114,RS20,8.44,1585,423,0.548,spine,1,9,0,125,160,120,1,1,14.8,5.2,49.7,24.7,0.0,ingested,1.07,start,,subdivision_v1.1
643307,RS15,191.01,3430,3200,0.758,grid,8,172,1,100,150,110,13,44,20.9,2.8,31.6,7.3,37.0,ingested,0.9,both,,subdivision_v1.1
644798,RS20,16.72,1098,814,0.815,ladder,2,16,0,125,160,120,3,6,17.1,4.8,44,13.9,3.6,ingested,0.96,end,,subdivision_v1.1
645614,RS15,3.15,401,401,0.852,spine,1,1,0,100,150,110,1,0,16.1,1,11.1,40.9,41.7,ingested,0.32,start,,subdivision_v1.1
645940,AR2A,30.37,2236,964,0.614,ladder,2,3,0,415,210,170,5,3,17.5,0,20,39.9,2.9,ingested,0.1,start,,subdivision_v1.1
646054,AR2A,77.85,2624,2272,0.569,grid,4,7,1,400,220,180,8,11,17.1,0,18.7,31.2,3.8,ingested,0.09,start,,subdivision_v1.1
646353,RS40,33.82,,,0.719,,,0,,,,,,,,,,,98.2,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
646394,R40,8.49,1180,523,0.599,spine,1,3,0,185,220,180,1,1,15,0,34.9,38.4,0.0,ingested,0.35,start,,subdivision_v1.1
646424,RS40,865.95,9743,7240,0.535,grid,14,385,4,185,220,180,31,98,20.2,0,41.5,26,2.2,ingested,0.44,side,,subdivision_v1.1
646446,AR2A,22.36,1285,1086,0.698,ladder,2,3,2,400,220,180,4,1,15.3,0,27.8,42,7.5,ingested,0.13,end,,subdivision_v1.1
646496,R15,5.95,1189,573,0.38,ladder,2,2,0,150,100,60,3,1,21.3,3.5,11.5,58,0.0,ingested,0.34,both,,subdivision_v1.1
646670,R10,2.44,523,411,0.495,spine,1,3,3,85,120,80,1,0,21.6,0.4,31.4,46.6,0.0,ingested,1.23,both,,subdivision_v1.1
646772,R40,8.55,1662,295,0.759,single_loaded,1,4,0,185,220,180,1,2,8,0,47.6,20.5,0.0,ingested,0.47,start,,subdivision_v1.1
646809,AR2A,23.84,1931,1130,0.476,grid,3,0,0,545,160,120,6,0,21.8,0,0,73.1,7.6,ingested,0,both,,subdivision_v1.1
646845,R40,318.86,6651,5092,0.41,grid,10,130,2,185,220,180,21,46,19.6,0,38.2,27.6,1.4,ingested,0.41,both,,subdivision_v1.1
646977,AR2A,38.69,1815,1481,0.627,grid,3,0,0,410,215,175,6,3,18.6,0,0,63.2,3.3,ingested,0,both,,subdivision_v1.1
647041,R15,4.38,681,527,0.531,spine,1,0,0,100,150,110,1,0,14,0,0,86,0.0,ingested,0,both,,subdivision_v1.1
647305,R40,26.36,1984,1149,0.504,ladder,2,10,0,185,220,180,5,3,13.4,0,39.7,29.1,6.7,ingested,0.38,end,,subdivision_v1.1
647352,R20,21.8,2361,819,0.491,ladder,2,16,0,125,160,120,5,4,17.9,4.9,34.3,32.2,2.2,ingested,0.73,both,,subdivision_v1.1
647386,R20,10.71,966,603,0.801,spine,1,11,1,115,175,135,1,2,11.1,5,57.3,16,0.0,ingested,1.03,both,,subdivision_v1.1
647423,R15,3.65,760,436,0.48,spine,1,2,1,100,150,110,1,1,21.1,0.8,20.1,48.3,0.0,ingested,0.55,start,,subdivision_v1.1
647493,AR2A,29.03,3144,1053,0.382,ladder,2,2,2,400,220,180,7,2,15.4,0,14,37,26.2,ingested,0.07,start,,subdivision_v1.1
647536,AR2A,23.12,1361,796,0.93,ladder,2,1,0,515,170,130,4,2,18.1,0,8.8,56.1,0.0,ingested,0.04,both,,subdivision_v1.1
647573,R40,10.48,1636,521,0.535,spine,1,1,0,185,220,180,1,1,18.8,0,9.2,57.4,5.3,ingested,0.1,end,,subdivision_v1.1
647594,R15,4,550,317,0.999,spine,1,4,0,140,110,70,2,1,21.5,8,35.7,25.9,0.0,ingested,1,side,,subdivision_v1.1
647653,R40,12.98,2231,260,0.975,single_loaded,1,7,0,200,205,165,1,3,20.2,0,50.8,7.3,0.0,ingested,0.54,start,,subdivision_v1.1
647807,AR2A,27.58,1606,1343,0.557,grid,3,1,0,450,195,155,5,7,18.3,0,7.5,24,0.0,ingested,0.04,both,,subdivision_v1.1
648214,R40,10.86,2027,286,0.817,single_loaded,1,5,0,185,220,180,1,1,7.1,0,44.1,39.8,0.0,ingested,0.46,start,,subdivision_v1.1
648276,AR2A,28.98,2022,1175,0.531,ladder,2,0,0,400,220,180,5,2,17.8,0,0,37.4,36.4,ingested,0,start,,subdivision_v1.1
648393,R10,2.84,446,296,0.935,spine,1,5,0,100,100,60,1,2,19.4,9.5,40.3,14.5,0.0,ingested,1.76,end,,subdivision_v1.1
648429,R40,16.91,2152,711,0.482,ladder,2,5,0,270,150,110,5,1,21.4,0,27.4,45.8,0.0,ingested,0.3,end,,subdivision_v1.1
648441,RS20,4.91,1001,348,0.615,spine,1,3,0,160,125,85,2,1,23.3,5.6,28.3,33.4,0.0,ingested,0.61,side,,subdivision_v1.1
648495,AR2A,77.9,4579,1799,0.412,grid,4,0,0,450,195,155,12,10,19.9,0,0,54.6,0.0,ingested,0,side,,subdivision_v1.1
648544,R40,24.5,2364,905,0.499,ladder,2,5,0,210,195,155,5,3,19.6,0,19,49.9,0.0,ingested,0.2,end,,subdivision_v1.1
648611,R40,9.49,993,572,0.728,spine,1,6,3,185,220,180,1,1,9.9,0,65.9,13.2,0.0,ingested,0.63,both,,subdivision_v1.1
648731,R20,5.34,694,454,0.739,spine,1,5,0,115,175,135,1,1,15.9,5.2,43.9,26.1,0.0,ingested,0.94,end,,subdivision_v1.1
648970,AR2A,37.95,2746,779,0.773,ladder,2,0,0,530,165,125,6,3,19.4,0,0,56.4,9.6,ingested,0,both,,subdivision_v1.1
648972,RS15,10.38,1102,680,0.604,ladder,2,12,0,120,125,85,3,4,21.4,3.8,40.3,21.1,0.0,ingested,1.16,end,,subdivision_v1.1
648987,R15,26.08,1352,1122,0.749,grid,3,36,0,105,145,105,5,6,21.5,4.7,48.2,17.6,0.0,ingested,1.38,both,,subdivision_v1.1
649121,R40,10.26,820,770,0.708,ladder,2,4,0,250,160,120,3,1,19.7,0,36.4,34.4,0.0,ingested,0.39,start,,subdivision_v1.1
649205,AR2A,22.03,1489,939,0.686,ladder,2,1,0,425,205,165,4,3,15.7,0,8.9,47.6,1.4,ingested,0.05,both,,subdivision_v1.1
649233,RS15,5.99,620,586,0.718,ladder,2,7,2,150,100,60,3,0,26.1,3.4,40.7,29.8,0.0,ingested,1.17,end,,subdivision_v1.1
649275,AR2A,22.08,2059,969,0.482,grid,3,1,0,675,130,90,6,0,24.2,0,9.5,66.3,0.0,ingested,0.05,end,,subdivision_v1.1
649296,R40,12.51,1971,546,0.507,spine,1,2,2,185,220,180,1,0,15.6,0,15,57.4,13.4,ingested,0.16,start,,subdivision_v1.1
649299,R15,17.15,1954,442,0.865,spine,1,26,1,100,150,110,1,5,13,7.1,60.1,3.9,5.4,ingested,1.52,both,,subdivision_v1.1
649338,R20,4.14,640,368,0.764,spine,1,1,0,150,135,95,1,0,17.1,0.2,11.1,49.3,24.6,ingested,0.24,both,,subdivision_v1.1
649433,AR2A,26.31,,,0.49,,,0,,,,,,,,,,,91.4,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
649479,RS20,16.01,2030,1685,0.204,grid,4,7,0,120,170,130,7,0,17.3,1.3,20.2,61.2,0.0,ingested,0.44,end,,subdivision_v1.1
649687,R80,41.08,2364,1613,0.469,grid,3,1,1,365,220,180,6,7,16.9,0,4.9,44.6,3.1,ingested,0.02,both,,subdivision_v1.1
650029,R15,4.99,803,472,0.573,spine,1,6,1,100,150,110,1,1,16,5.3,50.4,19.6,0.0,ingested,1.2,end,,subdivision_v1.1
650226,RS10,2.42,476,269,0.824,spine,1,4,0,120,85,45,1,2,21.5,8.6,39.2,10.9,0.0,ingested,1.65,start,,subdivision_v1.1
650383,RS10,2.66,584,209,0.949,spine,1,5,0,135,75,35,1,2,26.4,0,44.6,11.2,0.0,ingested,1.88,end,,subdivision_v1.1
650663,AR2A,76.28,2511,1756,0.754,grid,4,2,0,460,190,150,8,1,20.4,0,5.2,71.9,0.0,ingested,0.03,both,,subdivision_v1.1
650749,AR2A,23.21,1193,1033,0.82,ladder,2,5,1,400,220,180,3,0,13.2,0,45.4,35.9,5.8,ingested,0.22,start,,subdivision_v1.1
650865,RS40,9.12,921,603,0.715,spine,1,5,2,185,220,180,1,1,9.9,0,57,20.9,0.0,ingested,0.55,both,,subdivision_v1.1
650986,RS15,3.78,582,485,0.583,spine,1,5,2,100,150,110,1,1,16.3,4.4,54.1,13.6,0.0,ingested,1.32,both,,subdivision_v1.1
650989,AR2A,62.74,3441,1456,0.545,grid,3,1,0,410,215,175,8,12,18.7,0,3.2,39.4,0.1,ingested,0.02,both,,subdivision_v1.1
651033,AR2A,20.67,,,0.949,,,0,,,,,,,,,,,100.0,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
651049,R40,28.8,2140,1060,0.553,ladder,2,11,1,185,220,180,5,2,15.9,0,38.1,30.7,12.5,ingested,0.38,both,,subdivision_v1.1
651354,R80,26.2,1575,1004,0.721,ladder,2,2,0,365,220,180,4,6,16.7,0,14.5,26.6,0.0,ingested,0.08,start,,subdivision_v1.1
651365,AR2A,30.17,2563,1152,0.445,ladder,2,3,1,400,220,180,6,1,17.9,0,20,49.9,6.3,ingested,0.1,end,,subdivision_v1.1
651368,R40,9.52,1411,584,0.503,spine,1,4,4,185,220,180,1,1,12,0,41.6,35.2,0.0,ingested,0.42,both,,subdivision_v1.1
651616,R40,14.97,1778,656,0.56,ladder,2,3,0,300,135,95,4,1,22.8,0,18.6,52.4,0.0,ingested,0.2,start,,subdivision_v1.1
651644,RS20,115.73,3338,2804,0.539,grid,6,110,4,115,175,135,11,32,20.3,3.7,44.3,17.5,1.7,ingested,0.95,start,,subdivision_v1.1
651742,AR2A,94.04,2990,1772,0.773,grid,4,5,0,460,190,150,9,19,20.9,0,10.6,23.7,4.6,ingested,0.05,side,,subdivision_v1.1
651779,AR2A,49.54,3651,1087,0.544,ladder,2,6,0,400,220,180,8,5,17.3,0,25,30,8.3,ingested,0.12,both,,subdivision_v1.1
652088,R15,10.22,862,598,0.863,ladder,2,14,0,145,105,65,3,2,21.5,7.3,48.6,13.8,2.3,ingested,1.37,both,,subdivision_v1.1
652125,R20,6.43,650,565,0.763,spine,1,6,1,115,175,135,1,1,12.2,3.2,51.5,24.3,0.0,ingested,0.93,start,,subdivision_v1.1
652132,R40,455.99,6124,4789,0.677,grid,9,175,0,185,220,180,19,51,18.8,0,36.2,22,15.3,ingested,0.38,both,,subdivision_v1.1
652172,AR2A,37.01,1946,1513,0.547,grid,3,0,0,400,220,180,6,0,19.1,0,0,13,84.3,ingested,0,end,,subdivision_v1.1
652314,R40,9.95,1309,503,0.658,spine,1,3,0,185,220,180,1,1,13.5,0,28.2,23,31.9,ingested,0.3,both,,subdivision_v1.1
652376,R40,9.9,2465,348,0.502,spine,1,0,0,280,145,105,1,1,23.7,0,0,67,0.0,ingested,0,end,,subdivision_v1.1
652528,R40,10.36,1068,720,0.587,ladder,2,3,0,270,150,110,3,0,20.2,0,26.8,52.8,0.1,ingested,0.29,end,,subdivision_v1.1
652538,AR2A,56.2,2425,1866,0.541,grid,4,5,0,425,205,165,8,5,19.4,0,17.8,42.4,4.1,ingested,0.09,start,,subdivision_v1.1
652544,R40,15.68,2202,351,0.883,spine,1,4,0,280,145,105,1,4,16.6,0,24.1,32,4.1,ingested,0.26,both,,subdivision_v1.1
652661,R40,17.62,1683,1098,0.416,ladder,2,6,3,185,220,180,4,3,13.3,0,33.5,36.7,0.0,ingested,0.34,both,,subdivision_v1.1
652979,AR2A,52.63,2109,1895,0.574,grid,6,0,0,675,130,90,10,0,27.9,0,0,29.6,57.6,ingested,0,side,,subdivision_v1.1
653020,R15,16.71,1166,879,0.71,grid,3,15,0,145,105,65,4,9,24.9,4.8,31.3,19.7,0.4,ingested,0.9,start,,subdivision_v1.1
653061,R80,28.88,1296,1230,0.789,ladder,2,4,0,365,220,180,4,4,13.4,0,27.9,30.4,0.0,ingested,0.14,end,,subdivision_v1.1
653091,R15,18.87,1212,1171,0.58,grid,3,21,0,100,150,110,5,8,23.6,3.4,38.3,20,0.1,ingested,1.11,end,,subdivision_v1.1
653117,RS10,4.22,1032,180,0.987,single_loaded,1,9,0,85,120,80,1,2,30.1,0,52.2,6.1,0.0,ingested,2.14,start,,subdivision_v1.1
653122,R15,24.81,1556,1289,0.539,grid,3,13,0,100,150,110,6,4,23,2.2,20.1,16.3,41.2,ingested,0.52,side,,subdivision_v1.1
653132,AR2A,26.72,,,0.437,,,0,,,,,,,,,,,93.4,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
653246,R40,274.14,4560,4341,0.603,grid,8,112,5,185,220,180,15,38,19,0,38.3,26.2,4.2,ingested,0.41,both,,subdivision_v1.1
653261,RS40,10.92,1128,634,0.666,spine,1,7,5,185,220,180,1,0,12,0,65.6,22.4,0.0,ingested,0.64,start,,subdivision_v1.1
653400,R15,12.19,1314,457,0.883,spine,1,19,1,100,150,110,1,4,12.2,6.4,64.4,2.5,0.8,ingested,1.56,both,,subdivision_v1.1
653424,RS20,6.28,2382,907,0.127,ladder,2,3,0,115,175,135,5,0,5.6,1.8,22.3,70.2,0.0,ingested,0.48,end,,subdivision_v1.1
653510,R8,2.14,563,235,0.707,spine,1,5,1,95,85,45,1,2,21.5,0,44.7,16.4,0.0,ingested,2.33,end,,subdivision_v1.1
653524,R20,7.64,1101,540,0.56,spine,1,6,1,115,175,135,1,0,10,3.5,43.2,43.4,0.0,ingested,0.79,end,,subdivision_v1.1
653556,AR2A,58.86,3914,1425,0.46,grid,3,4,0,425,205,165,9,9,16.4,0,13.8,38.6,0.9,ingested,0.07,both,,subdivision_v1.1
653641,RS20,6,1177,361,0.614,spine,1,5,0,155,130,90,1,2,16.7,7.5,39.3,20.9,0.0,ingested,0.83,both,,subdivision_v1.1
653650,AR2A,19.93,1307,936,0.71,ladder,2,1,0,425,205,165,4,0,18,0,10,72,0.0,ingested,0.05,both,,subdivision_v1.1
653681,AR2A,34.43,1655,1575,0.575,grid,3,3,1,400,220,180,5,6,17,0,17.6,30,1.8,ingested,0.09,both,,subdivision_v1.1
653703,R20,4.99,1317,274,0.603,spine,1,3,0,195,105,65,1,2,25.8,0,29.1,26.1,0.0,ingested,0.6,start,,subdivision_v1.1
653851,RS10,5.04,1322,426,0.39,spine,1,7,3,85,120,80,1,1,12.9,1,40.1,40.2,0.0,ingested,1.39,both,,subdivision_v1.1
654013,R20,5.01,934,339,0.689,spine,1,4,0,170,120,80,1,0,23.6,3.7,37.7,35,0.0,ingested,0.8,start,,subdivision_v1.1
654024,RS15,9.91,,,0.821,,,0,,,,,,,,,,,99.5,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
654164,R40,9.69,1719,303,0.809,single_loaded,1,5,1,185,220,180,1,2,19.9,0,52.1,6.5,0.0,ingested,0.52,start,,subdivision_v1.1
654190,R80,18.74,1653,828,0.596,ladder,2,0,0,460,175,135,4,1,20.2,0,0,58.5,17.0,ingested,0,end,,subdivision_v1.1
654434,R40,10.8,1652,570,0.5,spine,1,1,1,185,220,180,1,0,13.4,0,8.8,77.8,0.0,ingested,0.09,start,,subdivision_v1.1
654442,R20,4.86,806,430,0.61,spine,1,5,0,125,165,125,1,1,15.1,6.3,49.1,19.7,0.0,ingested,1.03,start,,subdivision_v1.1
654451,RS15,4.18,562,443,0.731,spine,1,5,2,100,150,110,1,1,15.5,4,45.7,25.1,0.0,ingested,1.2,end,,subdivision_v1.1
654672,R40,12.72,2153,714,0.36,ladder,2,0,0,270,150,110,5,2,23.6,0,0,59.6,5.8,ingested,0,start,,subdivision_v1.1
654741,R40,9.56,1161,597,0.601,spine,1,3,0,185,220,180,1,1,10.5,0,34.7,43.2,0.0,ingested,0.31,end,,subdivision_v1.1
654868,AR2A,20.03,1033,858,0.984,ladder,2,4,0,475,185,145,3,4,15.2,0,40.4,2.5,1.6,ingested,0.2,both,,subdivision_v1.1
654874,R40,9.98,1535,407,0.697,spine,1,2,0,230,175,135,1,4,13.7,0,18.5,27.7,6.6,ingested,0.2,both,,subdivision_v1.1
654884,R40,20.83,1510,1014,0.593,ladder,2,5,1,185,220,180,4,2,18.6,0,22.3,42.5,9.4,ingested,0.24,end,,subdivision_v1.1
654918,RS40,19.52,1046,849,0.958,ladder,2,6,0,225,180,140,3,2,15.5,0,29.1,18.5,33.6,ingested,0.31,both,,subdivision_v1.1
654949,RS10,3.91,689,310,0.798,spine,1,8,0,100,105,65,1,2,18.2,8.2,50.1,10.9,0.0,ingested,2.04,end,,subdivision_v1.1
655003,RS15,3.84,893,408,0.459,spine,1,0,0,100,150,110,1,0,12.1,0,0,36.4,58.9,ingested,0,both,,subdivision_v1.1
655086,AR2A,34.01,3339,790,0.562,ladder,2,1,0,530,165,125,7,3,18.7,0,6.2,47.6,10.4,ingested,0.03,start,,subdivision_v1.1
655221,RS20,6.01,610,555,0.772,spine,1,6,3,115,175,135,1,2,12.5,2.8,53.2,12.7,0.0,ingested,1,both,,subdivision_v1.1
655290,R20,18.31,1269,846,0.743,ladder,2,17,1,125,165,125,4,5,18.7,4.8,45,18.4,0.0,ingested,0.93,end,,subdivision_v1.1
655318,AR2A,30.54,2215,1021,0.588,ladder,2,0,0,400,220,180,5,7,17.4,0,0,37.7,0.4,ingested,0,end,,subdivision_v1.1
656693,R40,9.93,2045,225,0.94,single_loaded,1,5,0,245,165,125,1,3,20.4,0,47.8,3,0.0,ingested,0.5,end,,subdivision_v1.1
657655,AR2A,23.11,1242,906,0.895,ladder,2,2,0,450,195,155,4,0,17.4,0,17.4,65.2,0.0,ingested,0.09,end,,subdivision_v1.1
658506,AR2A,20.39,1189,853,0.875,ladder,2,5,0,475,185,145,3,1,15.9,0,49.6,25,0.0,ingested,0.25,both,,subdivision_v1.1
658718,R80,16.79,1266,874,0.661,ladder,2,1,0,425,190,150,4,1,18.1,0,11.2,60.6,0.0,ingested,0.06,start,,subdivision_v1.1
658721,AR2A,62.1,2560,1663,0.635,grid,4,1,0,485,180,140,8,2,20.4,0,3.3,64.8,5.8,ingested,0.02,end,,subdivision_v1.1
658781,R40,63.59,3555,1610,0.484,grid,3,20,3,185,220,180,8,13,16.7,0,29.7,34.4,0.0,ingested,0.31,start,,subdivision_v1.1
658877,R40,10.58,809,618,0.922,spine,1,5,2,185,220,180,2,1,12.8,0,50.1,26.7,0.0,ingested,0.47,side,,subdivision_v1.1
658912,AR2A,72.68,4271,1273,0.582,grid,3,1,1,485,180,140,10,1,20.9,0,2.8,41.6,40.3,ingested,0.01,both,,subdivision_v1.1
659036,R40,14.4,1748,696,0.516,ladder,2,3,0,280,145,105,4,0,21.9,0,19.4,50,11.2,ingested,0.21,both,,subdivision_v1.1
659187,RS40,8.63,1440,585,0.446,spine,1,2,2,185,220,180,1,0,16.8,0,22,61.2,0.0,ingested,0.23,both,,subdivision_v1.1
659281,R15,6.34,1028,318,0.845,spine,1,5,0,140,110,70,2,0,20.2,2.6,27.8,37.9,11.5,ingested,0.79,side,,subdivision_v1.1
659451,R6,6.62,795,504,0.721,ladder,2,17,0,75,80,40,3,3,27.3,6.9,36.5,22.9,0.0,ingested,2.57,start,,subdivision_v1.1
659520,AR2A,93.83,4441,2146,0.429,grid,4,5,0,400,220,180,11,1,18.8,0,10.8,35,40.9,ingested,0.05,start,,subdivision_v1.1
659532,RS20,13.92,1831,370,0.895,spine,1,16,0,150,135,95,1,6,15.3,8.2,54.4,1.8,0.0,ingested,1.15,both,,subdivision_v1.1
659576,R10,12.71,1795,666,0.463,ladder,2,14,1,85,120,80,4,2,17.9,4,25.8,41.3,9.6,ingested,1.1,both,,subdivision_v1.1
659577,R10,5,897,313,0.777,spine,1,9,0,100,105,65,1,1,18,8.9,45,18.7,4.9,ingested,1.8,start,,subdivision_v1.1
659592,R10,39.42,2484,852,0.811,grid,3,88,0,100,100,60,7,15,23.6,7.2,51.9,7.6,0.8,ingested,2.23,end,,subdivision_v1.1
659603,R8,81.78,3955,2163,0.417,grid,7,131,2,75,110,70,13,22,24.7,3.9,30.2,16.7,26.4,ingested,1.6,end,,subdivision_v1.1
659652,RS7.5,2.77,616,333,0.589,spine,1,0,0,75,105,65,1,0,26,0,0,33.5,48.2,ingested,0,both,,subdivision_v1.1
659655,R20,21.61,4329,1299,0.167,grid,3,16,0,115,175,135,10,3,18.7,3.8,34.2,34,2.9,ingested,0.74,end,,subdivision_v1.1
659662,AR2A,27.34,1911,972,0.641,ladder,2,3,0,410,215,175,5,2,18,0,21.8,42.4,4.2,ingested,0.11,start,,subdivision_v1.1
659670,R40,11.87,2156,249,0.961,single_loaded,1,6,0,215,190,150,1,3,20.3,0,48.5,7,0.0,ingested,0.51,start,,subdivision_v1.1
659687,R20,78.21,4072,1525,0.549,grid,4,66,0,135,150,110,10,26,20.8,4.1,39.3,19.2,1.4,ingested,0.84,both,,subdivision_v1.1
659689,RS20,5.16,883,469,0.543,spine,1,0,0,115,175,135,1,0,7.4,0,0,53.1,41.7,ingested,0,end,,subdivision_v1.1
659692,RS10,3.09,616,562,0.388,ladder,2,1,0,110,95,55,3,0,30,0.5,8,44.6,30.6,ingested,0.32,end,,subdivision_v1.1
659710,R15,4.83,667,425,0.741,spine,1,6,1,100,150,110,1,2,13.6,6.4,46.7,17.5,0.2,ingested,1.24,start,,subdivision_v1.1
659733,RS20,11.15,,,0.749,,,0,,,,,,,,,,,93.7,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
659736,RS10,21.2,1349,845,0.81,grid,3,0,0,110,95,55,6,1,29.3,0,0,8.5,84.1,ingested,0,side,,subdivision_v1.1
659773,RS10,2.29,413,336,0.719,spine,1,4,0,85,120,80,1,1,20.2,7.2,40.8,18.1,4.0,ingested,1.74,start,,subdivision_v1.1
659784,AR2A,18.79,1246,907,0.724,ladder,2,1,0,450,195,155,4,1,18,0,11.2,56.5,4.6,ingested,0.05,end,,subdivision_v1.1
659808,AR2A,41.79,,,0.397,,,0,,,,,,,,,,,89.3,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
659813,RS10,3.97,670,414,0.624,spine,1,7,3,85,120,80,1,0,18.6,2.2,49.8,29.2,0.1,ingested,1.76,end,,subdivision_v1.1
659820,AR2A,18.39,1394,820,0.701,ladder,2,2,0,500,175,135,4,0,19.1,0,22.5,58.4,0.2,ingested,0.11,both,,subdivision_v1.1
659822,R15,4.33,1635,421,0.274,spine,1,1,0,100,150,110,1,1,26.6,0.6,8.4,37.5,32.9,ingested,0.23,end,,subdivision_v1.1
659837,AR2A,36.42,2866,1413,0.392,grid,3,4,0,425,205,165,7,2,16.8,0,21.9,46.9,4.2,ingested,0.11,start,,subdivision_v1.1
659838,R10,2.38,561,265,0.7,spine,1,2,0,125,80,40,1,1,21,2.5,20.2,24.2,27.3,ingested,0.84,start,,subdivision_v1.1
659846,RS20,6.32,,,0.644,,,0,,,,,,,,,,,97.7,,,,parcel_mostly_in_flood_hazard_or_wetland,subdivision_v1.1
659850,R6,6.4,645,595,0.726,ladder,2,22,1,65,95,55,3,2,24,7.3,52.9,10.4,0.0,ingested,3.44,start,,subdivision_v1.1
659875,AR2A,46.74,3521,985,0.587,ladder,2,3,0,410,215,175,7,6,16,0,12.9,42.2,4.7,ingested,0.06,both,,subdivision_v1.1
659888,AR2A,21.45,2927,333,0.959,spine,1,0,0,650,135,95,1,4,17.4,0,0,33.4,14.1,ingested,0,end,,subdivision_v1.1
659905,R20,18.42,1743,600,0.767,spine,1,15,2,115,175,135,1,3,11.5,4.5,45.1,23,7.7,ingested,0.81,start,,subdivision_v1.1
659927,RS20,6.8,1721,944,0.182,ladder,2,1,0,115,175,135,4,0,21.2,0.7,6.7,71.3,0.0,ingested,0.15,end,,subdivision_v1.1
659941,R6,55.37,2438,1166,0.848,grid,4,193,9,65,95,55,8,28,26.9,5.6,53,6.9,0.0,ingested,3.49,end,,subdivision_v1.1
659945,AR2A,19.88,2063,640,0.656,ladder,2,1,0,675,130,90,5,1,22.3,0,10.5,56.6,0.0,ingested,0.05,end,,subdivision_v1.1
660036,AR2A,24.01,1676,1040,0.6,ladder,2,1,1,400,220,180,4,2,15.2,0,8.7,51,7.0,ingested,0.04,both,,subdivision_v1.1
660046,RS15,30.44,2199,911,0.662,ladder,2,39,1,100,150,110,5,8,16.9,5,49.5,18.6,0.0,ingested,1.28,start,,subdivision_v1.1
